transaction_id,customer_id,date,amount,merchant,category,country,is_international,card_type,currency,flagged
TXN022750,2240,2024-04-08,52.93,"Hall, Clark and Bell",healthcare,Singapore,0,Visa,SGD,0
TXN022751,1887,2024-05-21,251.45,"Cook, Lester and Mcdonald",Utilities,India,0,Visa,INR,0
TXN022752,1336,2024-01-10,364.55,Diaz-Morales,Clothing,UK,1,Master Card,GBP,0
TXN022753,2910,2023-12-27,72.4,Turner-Green,Travel,Singapore,0,amex,SGD,0
TXN022754,2914,2024-04-15,4.48,"Werner, Cox and Tucker",Health,India,0,Visa,INR,0
TXN022755,1906,2024-04-26,4.57,Thomas-Cohen,grocerie,Taiwan,0,AmEx,TWD,0
TXN022756,2719,2024-01-29,93.63,Ramirez-Payne,Travel,India,0,MasterCard,INR,0
TXN022757,1009,2024-05-22,22.27,"Kirby, Cunningham and Charles",Entertainment,Japan,0,AmEx,JPY,0
TXN022758,2217,2024-02-17,128.32,"Davis, Stevens and Fisher",Electronics,India,0,amex,INR,0
TXN022759,2272,2024-05-14,97.64,Ferguson-Jarvis,Entertainment,Japan,0,amex,JPY,0
TXN022760,1509,2024-05-23,1.59,Carter and Sons,grocerie,Germany,0,amex,EUR,0
TXN022761,1883,2024-01-02,104.17,Ramos-Alvarado,dinning,Germany,0,amex,EUR,0
TXN022762,1849,2024-05-29,177.37,"Ibarra, Davis and Wallace",,Taiwan,0,Visa,TWD,0
TXN022763,2153,2024-01-17,20.23,"Gallegos, Taylor and Young",Travell,Vietnam,0,AmEx,VND,0
TXN022764,2719,2024-01-23,106.8,Ferguson-Glenn,Electronics,India,0,MasterCard,INR,0
TXN022765,1073,2023-12-19,11.99,Martinez-Castro,None,Germany,0,Visa,EUR,0
TXN022766,2246,2024-03-26,246.77,Mueller PLC,Entertainment,Taiwan,0,Master Card,TWD,0
TXN022767,2529,,16.46,"Carr, Montes and Becker",,Japan,0,AmEx,JPY,0
TXN022768,1719,2024-03-26,37.6,"Scott, Hayes and Fletcher",grocerie,Singapore,0,Visa,SGD,0
TXN022769,2406,2024-02-28,57.25,Dickson-Chavez,Dining,Germany,0,AmEx,EUR,0
TXN022770,1677,2024-02-07,208.31,Compton-Rogers,Utilities,Germany,0,AmEx,EUR,0
TXN022771,2684,2024-01-19,18.53,Robbins-Rivers,dinning,Japan,1,amex,JPY,0
TXN022772,1588,2024-01-17,129.83,Jackson LLC,Groceries,Taiwan,0,Master Card,TWD,0
TXN022773,2731,2024-01-28,98.6,Rivera Group,Dining,UK,0,amex,GBP,0
TXN022774,2841,2024-05-05,182.05,"Newman, Compton and Nash",dinning,Vietnam,0,MasterCard,VND,0
TXN022775,1730,2024-04-03,64.94,"Palmer, Mckay and Franklin",healthcare,Germany,0,amex,EUR,0
TXN022776,2677,2024-03-17,187.16,"Vargas, Gomez and Walton",Electronics,Vietnam,0,Visa,VND,0
TXN022777,2064,2024-05-24,48.19,Burton Group,Travell,Vietnam,0,Master Card,VND,0
TXN022778,1748,2023-12-03,90.61,Johnson PLC,Electronics,Japan,1,Master Card,JPY,0
TXN022779,1310,2024-05-02,201.83,"Perkins, Lopez and Villegas",Clothing,India,0,amex,INR,0
TXN022780,1748,2024-03-30,189.43,Brown and Sons,Entertainment,Japan,1,amex,JPY,0
TXN022781,1694,2024-02-25,59.41,Green Inc,None,USA,0,Visa,USD,0
TXN022782,2894,2024-04-23,279.22,Harris-Gill,dinning,USA,0,Master Card,USD,0
TXN022783,2779,2024-03-31,27.66,Harris and Sons,Health,UK,0,Master Card,GBP,0
TXN022784,2041,2024-05-21,39.29,George-Martinez,Dining,Germany,0,amex,EUR,0
TXN022785,1141,2024-03-18,151.65,"Brown, Murray and Gill",Travell,UK,0,MasterCard,GBP,0
TXN022786,1605,2024-04-19,36.31,Estrada-Oconnor,,Japan,0,amex,JPY,0
TXN022787,1529,2024-01-14,187.95,Casey-Parks,Elec-tronics,Singapore,0,Visa,SGD,0
TXN022788,2164,2024-04-14,34.28,"Richards, Whitehead and Fox",grocerie,USA,0,AmEx,USD,0
TXN022789,2611,2024-05-22,21.95,Hood PLC,Dining,UK,0,MasterCard,GBP,0
TXN022790,2018,2024-01-04,60.56,"Rodgers, Bush and Ellis",dinning,Vietnam,0,amex,VND,0
TXN022791,2317,2024-02-22,172.41,"Cannon, Parker and Johnson",dinning,Singapore,0,amex,SGD,0
TXN022792,2273,2024-03-26,34.64,Cooper PLC,Elec-tronics,Singapore,0,AmEx,SGD,0
TXN022793,2387,2023-12-05,457.56000000000006,"Parker, Reid and Thompson",None,India,0,Visa,INR,0
TXN022794,1111,2024-06-18,36.8,Berger-Ward,Elec-tronics,India,0,amex,INR,0
TXN022795,2086,2024-03-30,107.15,"Wang, Morris and Clark",Travel,Vietnam,0,Master Card,VND,0
TXN022796,2287,2024-04-03,104.12,Serrano Group,,Vietnam,0,AmEx,VND,0
TXN022797,1025,2024-05-05,22.15,Oliver-Mayo,Clothing,Taiwan,1,AmEx,TWD,0
TXN022798,2504,2023-12-07,80.6,Price-Johnson,Groceries,USA,0,Visa,USD,0
TXN022799,2296,2024-03-12,26.41,Young Inc,None,Singapore,0,amex,SGD,0
TXN022800,2429,2024-03-07,66.76,"Skinner, Weaver and Jefferson",Entertainment,India,0,Master Card,INR,0
TXN022801,1343,2024-05-14,20.9,Leblanc-George,Entertainment,India,0,AmEx,INR,0
TXN022802,2225,2024-02-21,3.15,Martinez-Kelley,Utilities,Japan,0,MasterCard,JPY,0
TXN022803,1218,2024-01-05,5.83,Eaton Group,healthcare,USA,0,MasterCard,USD,0
TXN022804,1757,2024-04-20,25.95,Williams Group,Elec-tronics,Singapore,0,Master Card,SGD,0
TXN022805,2790,2023-12-29,44.2,Hernandez Ltd,Entertainment,Vietnam,1,Visa,VND,0
TXN022806,2040,2024-02-07,274.99,"Strickland, Parker and Taylor",dinning,Taiwan,0,amex,TWD,0
TXN022807,1325,2024-04-03,106.34,Roth-Wise,dinning,Singapore,0,AmEx,SGD,0
TXN022808,1113,2024-03-30,59.19,Bailey LLC,Elec-tronics,Taiwan,1,amex,TWD,0
TXN022809,1471,2024-05-31,59.43,"Hall, Taylor and Campbell",Groceries,India,0,AmEx,INR,0
TXN022810,2526,2024-02-04,185.32,Hughes Ltd,None,Singapore,0,Master Card,SGD,0
TXN022811,1355,2024-05-06,42.1,"Stephenson, Miranda and Young",Elec-tronics,Japan,0,amex,JPY,0
TXN022812,1232,2024-03-09,77.23,Griffin and Sons,Groceries,Japan,1,MasterCard,JPY,0
TXN022813,1006,2023-12-15,103.39,Pittman Inc,Groceries,Germany,0,AmEx,EUR,0
TXN022814,1162,2024-03-08,90.52,Jimenez and Sons,,Taiwan,0,Master Card,TWD,0
TXN022815,1176,2024-03-17,290.74,"Castro, Harris and Newman",Travel,Taiwan,1,Visa,TWD,0
TXN022816,2440,2024-02-26,1924.44,Price-Perez,Entertainment,Vietnam,0,amex,VND,1
TXN022817,1249,2024-01-04,179.16,Smith and Sons,Elec-tronics,India,0,Visa,INR,0
TXN022818,2313,2024-02-03,6.65,Brown LLC,Groceries,Singapore,0,AmEx,SGD,0
TXN022819,1405,2024-02-01,213.64,Becker Group,Elec-tronics,Japan,1,MasterCard,JPY,0
TXN022820,2869,2024-05-28,142.79,Hughes Ltd,Electronics,UK,0,MasterCard,GBP,0
TXN022821,2420,2024-05-18,14.53,Phillips-Shaw,Entertainment,Singapore,0,AmEx,SGD,0
TXN022822,2508,2024-03-10,13.54,Rodriguez-Moody,dinning,USA,1,MasterCard,USD,0
TXN022823,1401,2023-12-24,263.4,Lloyd-Hurst,Travell,Vietnam,0,Master Card,VND,0
TXN022824,1652,2024-01-23,72.51,Doyle-Porter,Travel,Vietnam,0,MasterCard,VND,0
TXN022825,1519,2024-01-03,1.07,Lewis-Lopez,Travell,Singapore,0,Master Card,SGD,0
TXN022826,2478,2023-12-16,67.86,"Bender, Brandt and Johnston",Health,Singapore,0,amex,SGD,0
TXN022827,1847,2024-01-30,168.94,Ford PLC,Travell,Taiwan,0,amex,TWD,0
TXN022828,2604,2024-05-24,10.33,"Perez, Ruiz and Ball",Travel,Taiwan,0,AmEx,TWD,0
TXN022829,2941,2024-04-09,8.72,Reyes-Harmon,Dining,Taiwan,1,amex,TWD,0
TXN022830,2051,2024-04-01,27.35,"Lawson, Parker and Harmon",Groceries,USA,1,MasterCard,USD,0
TXN022831,1521,2024-02-10,60.23,Moore PLC,None,UK,0,Master Card,GBP,0
TXN022832,2041,2024-03-19,625.8,"Melendez, Jackson and White",Travel,Germany,0,AmEx,EUR,0
TXN022833,1638,2023-12-16,179.25,King-Trevino,Entertainment,Vietnam,0,AmEx,VND,0
TXN022834,2200,2024-01-13,86.95,"Robertson, Yoder and Duncan",grocerie,Taiwan,1,Visa,TWD,0
TXN022835,1791,2024-01-01,,"Barton, Pugh and Hines",Health,India,0,Visa,INR,0
TXN022836,2431,2023-12-20,89.9,James Group,dinning,USA,0,Master Card,USD,0
TXN022837,1140,2024-04-17,21.68,Moore PLC,Health,Taiwan,0,AmEx,TWD,0
TXN022838,1026,2024-05-17,74.57,Anderson-Harrington,Travel,Germany,1,amex,EUR,0
TXN022839,1896,2024-04-23,53.41,Christensen Inc,Travel,India,1,Master Card,INR,0
TXN022840,1944,2024-03-21,1.95,Johnson-Medina,Utilities,UK,0,Visa,GBP,0
TXN022841,1741,2024-01-29,28.41,Boyd PLC,Electronics,Taiwan,0,amex,TWD,0
TXN022842,1261,2024-02-01,25.55,Gentry-Bennett,,Singapore,0,MasterCard,SGD,0
TXN022843,2388,2024-05-28,79.97,"Sanchez, Bell and Bailey",healthcare,Singapore,0,Master Card,SGD,0
TXN022844,1719,2023-12-28,60.91,"Mclaughlin, Bishop and Klein",Entertainment,Japan,0,MasterCard,JPY,0
TXN022845,2902,2024-01-12,90.46,Shannon and Sons,Entertainment,Japan,0,amex,JPY,0
TXN022846,1400,2024-04-15,45.65,"King, Smith and Gallegos",,India,0,MasterCard,INR,0
TXN022847,1332,2024-05-29,143.67,"Benson, Evans and Ayala",healthcare,Japan,0,AmEx,JPY,0
TXN022848,2732,,49.48,"Nichols, Williams and Murphy",Travel,UK,1,Visa,GBP,0
TXN022849,1243,2024-02-14,3.48,"Vega, Snow and Roberson",Groceries,India,0,Master Card,INR,0
TXN022850,2079,2024-01-18,19.37,"Frederick, Young and Perez",grocerie,USA,0,Visa,USD,0
TXN022851,1548,2024-04-10,32.99,"Perry, Phillips and Butler",Electronics,Taiwan,0,Visa,TWD,0
TXN022852,2569,2024-03-10,67.14,Lozano-Klein,Groceries,Japan,1,AmEx,JPY,0
TXN022853,2388,2024-03-06,48.96,Cox-Powell,None,Vietnam,0,Master Card,VND,0
TXN022854,1109,2024-02-05,,Ford Inc,Electronics,Singapore,0,AmEx,SGD,0
TXN022855,1195,2023-12-13,64.34,"Myers, Johnson and Watson",Elec-tronics,Germany,1,Visa,EUR,0
TXN022856,2972,2024-01-22,113.76,"Brown, Simon and Murphy",Elec-tronics,Singapore,0,Visa,SGD,0
TXN022857,1628,2023-12-10,8.26,"Sawyer, Tran and Zimmerman",Elec-tronics,USA,0,AmEx,USD,0
TXN022858,2721,2024-03-18,83.4,"Beltran, Davis and Kelley",dinning,Vietnam,0,Visa,VND,0
TXN022859,1783,2023-12-30,20.11,"Davis, Hernandez and Hood",Health,UK,0,AmEx,GBP,0
TXN022860,1242,2024-04-16,63.85,Johnson-Ritter,healthcare,Singapore,1,Visa,SGD,0
TXN022861,2555,2023-12-05,35.09,Branch-Lloyd,Clothing,Vietnam,0,AmEx,VND,0
TXN022862,1924,2024-05-29,36.47,Kelly PLC,Travel,Germany,1,Master Card,EUR,0
TXN022863,1515,2024-05-29,81.45,Alexander Group,Travel,Taiwan,0,MasterCard,TWD,0
TXN022864,1126,2024-02-29,231.01,Cabrera-Armstrong,None,UK,0,MasterCard,GBP,0
TXN022865,1439,2023-12-06,139.88,Knight-Fleming,Travell,Japan,0,Visa,JPY,0
TXN022866,1069,2024-04-05,56.73,"Carter, Diaz and Griffin",None,Germany,0,AmEx,EUR,0
TXN022867,1061,2024-01-29,43.75,Johnson LLC,Electronics,Vietnam,0,MasterCard,VND,0
TXN022868,1910,2023-12-03,3.36,"Vincent, Middleton and Jones",None,Vietnam,0,Master Card,VND,0
TXN022869,1668,2024-01-28,78.23,Johnson-Davis,Dining,Vietnam,0,MasterCard,VND,0
TXN022870,2866,2024-04-09,5.68,"Kim, Johnston and Wright",Clothing,UK,0,Visa,GBP,0
TXN022871,1420,2024-02-12,59.48,Mendoza LLC,Dining,India,0,MasterCard,INR,0
TXN022872,2924,2024-03-11,43.76,Newman and Sons,Entertainment,Germany,0,AmEx,EUR,0
TXN022873,2634,2024-05-01,2.97,"Thomas, Garcia and Hansen",Dining,Vietnam,0,Master Card,VND,0
TXN022874,1664,2024-03-05,3.12,"Hernandez, Dougherty and Johnson",Travell,India,0,AmEx,INR,0
TXN022875,1507,2024-02-18,92.83,Obrien Ltd,Clothing,Germany,1,amex,EUR,0
TXN022876,2694,2024-02-08,5.83,Marquez Ltd,Elec-tronics,Taiwan,0,MasterCard,TWD,0
TXN022877,2167,2024-02-08,24.28,Smith Group,Groceries,UK,0,amex,GBP,0
TXN022878,2848,2024-05-20,82.13,"Moran, Reed and Mitchell",healthcare,UK,0,amex,GBP,0
TXN022879,1881,2024-01-11,109.26,Gutierrez-Duarte,Utilities,UK,1,amex,GBP,0
TXN022880,1416,2024-03-05,183.0,"Johnson, Burgess and Hoover",Groceries,Vietnam,0,amex,VND,0
TXN022881,1531,2024-05-08,115.22,Byrd-Rogers,grocerie,India,0,amex,INR,0
TXN022882,2042,2024-05-08,166.79,Alexander-Edwards,Utilities,UK,0,AmEx,GBP,0
TXN022883,1109,2023-12-16,53.11,"Bean, Wright and Washington",,Germany,1,Master Card,EUR,0
TXN022884,2626,2024-05-09,7.19,Anderson-Wheeler,Elec-tronics,Singapore,1,Master Card,SGD,0
TXN022885,2758,2023-12-27,35.62,"Gonzalez, Oneal and Vaughn",healthcare,UK,0,amex,GBP,0
TXN022886,1369,2024-01-08,41.03,Perry Ltd,Utilities,UK,0,Master Card,GBP,0
TXN022887,1104,2024-03-07,123.16,Fox LLC,Clothing,USA,1,amex,USD,0
TXN022888,2914,2024-05-11,42.74,Perkins-Lester,grocerie,India,0,Visa,INR,0
TXN022889,2671,2023-12-07,17.51,Hoover-Harrell,grocerie,USA,0,Master Card,USD,0
TXN022890,2332,2024-05-16,333.84,Underwood-Simpson,,UK,0,amex,GBP,0
TXN022891,2240,2024-03-28,88.14,Ruiz-Wheeler,Groceries,Singapore,0,Visa,SGD,0
TXN022892,1320,2024-02-23,164.29,Cabrera-Espinoza,healthcare,Germany,0,Visa,EUR,0
TXN022893,2246,2024-01-24,189.74,Lopez Group,,UK,1,amex,GBP,0
TXN022894,2208,2024-02-17,15.88,Kelly-Nichols,Travell,Taiwan,1,Visa,TWD,0
TXN022895,2053,2024-03-03,36.77,"Lewis, Thornton and Mclaughlin",Travel,Japan,0,amex,JPY,0
TXN022896,2681,2024-04-06,40.83,"Newman, Dennis and Bryant",dinning,UK,0,MasterCard,GBP,0
TXN022897,1256,2024-01-30,71.69,Edwards-Thornton,Entertainment,Taiwan,0,Master Card,TWD,0
TXN022898,2667,2024-04-17,207.5,"Sawyer, Lynch and Murray",Travel,Singapore,0,amex,SGD,0
TXN022899,1484,2024-04-22,143.38,Decker-Anderson,Electronics,UK,0,AmEx,GBP,0
TXN022900,2826,2024-04-01,232.46,Foster-Farrell,Utilities,India,0,MasterCard,INR,0
TXN022901,1748,2024-05-03,15.37,Foster-Clayton,dinning,Vietnam,0,MasterCard,VND,0
TXN022902,1115,2024-04-03,187.81,"Williams, Howell and Williams",healthcare,India,0,Master Card,INR,0
TXN022903,2471,2024-01-18,53.37,Hill Inc,Utilities,Germany,0,MasterCard,EUR,0
TXN022904,2533,2024-02-17,93.6,Calderon PLC,Travell,India,1,amex,INR,0
TXN022905,1918,2023-12-18,28.5,Alexander-Bender,grocerie,Germany,0,Master Card,EUR,0
TXN022906,1230,2024-04-27,122.16,Henry Group,Travel,Germany,0,Master Card,EUR,0
TXN022907,2662,2024-05-27,41.1,"Mendoza, Munoz and Hernandez",Electronics,Japan,0,MasterCard,JPY,0
TXN022908,2742,2024-02-25,2.9,Evans and Sons,Clothing,USA,0,MasterCard,USD,0
TXN022909,1113,2024-05-15,126.63,Ward-Gentry,Entertainment,Taiwan,0,Visa,TWD,0
TXN022910,1795,2023-12-30,6.47,Williamson PLC,Clothing,Taiwan,1,amex,TWD,0
TXN022911,1840,2024-01-27,94.73,Wong Group,Entertainment,Vietnam,0,AmEx,VND,0
TXN022912,2439,2024-03-06,42.72,Freeman-Murphy,grocerie,India,0,Visa,INR,0
TXN022913,2664,2024-03-12,22.8,George Ltd,Electronics,Germany,0,AmEx,EUR,0
TXN022914,1478,2024-04-10,7.76,"Lester, Lucas and Houston",,UK,0,MasterCard,GBP,0
TXN022915,2516,2024-01-26,99.67,Atkins-Valenzuela,,Germany,0,MasterCard,EUR,0
TXN022916,1122,2024-05-24,179.89,Ramirez-Anderson,Dining,USA,0,amex,USD,0
TXN022917,2051,2024-01-28,110.32,Castro-Martin,Dining,Taiwan,0,AmEx,TWD,0
TXN022918,1001,2023-12-22,196.85,Jenkins-Lee,Clothing,UK,1,Master Card,GBP,0
TXN022919,1124,2023-12-10,25.61,"Mitchell, Russell and Hines",Groceries,UK,0,Master Card,GBP,0
TXN022920,1093,2024-05-02,,"Wagner, Haynes and Combs",None,USA,0,Master Card,USD,0
TXN022921,1432,2023-12-16,44.22,Ballard and Sons,Dining,Singapore,0,Visa,SGD,0
TXN022922,2207,2024-03-10,30.04,Gonzalez PLC,None,USA,1,AmEx,USD,0
TXN022923,1453,2024-02-07,119.15,Long PLC,Clothing,Germany,1,Master Card,EUR,0
TXN022924,1073,2024-02-07,38.85,Harris Ltd,Travel,Germany,1,Visa,EUR,0
TXN022925,2148,2024-03-22,54.03,"Irwin, Reed and Robinson",Utilities,Japan,0,Visa,JPY,0
TXN022926,1154,2024-02-11,126.23,Davis-Jones,Travell,Japan,0,Master Card,JPY,0
TXN022927,2771,2024-01-31,47.57,"Hamilton, Logan and Delgado",None,Japan,0,MasterCard,JPY,0
TXN022928,2026,2023-12-26,17.86,"Wilson, Walker and Phillips",Utilities,India,0,amex,INR,0
TXN022929,1039,2024-05-08,188.54,Weaver-Bailey,Elec-tronics,India,0,Visa,INR,0
TXN022930,1382,2023-12-17,4.88,"Garcia, Fox and Dickerson",,Japan,0,MasterCard,JPY,0
TXN022931,2694,2024-01-16,498.6,"Pacheco, Carter and Smith",Groceries,Taiwan,0,MasterCard,TWD,0
TXN022932,2127,2024-01-04,24.64,Miranda LLC,dinning,Japan,0,MasterCard,JPY,0
TXN022933,1929,2024-02-11,3.97,Marsh-Wyatt,,UK,0,AmEx,GBP,0
TXN022934,1254,2024-03-12,21.49,"Moore, Fuentes and Hall",Dining,Japan,0,Visa,JPY,0
TXN022935,2765,2023-12-26,50.4,Singh Ltd,Groceries,USA,0,MasterCard,USD,0
TXN022936,2473,2024-02-25,62.77,Mcbride Group,Elec-tronics,Germany,0,AmEx,EUR,0
TXN022937,2324,2024-04-06,7.0,"Bennett, Pena and Gilbert",Travel,Vietnam,1,Visa,VND,0
TXN022938,2167,2024-01-04,31.4,"Williams, Snyder and Thompson",Dining,Vietnam,0,Visa,VND,0
TXN022939,2317,2024-02-05,263.92,Smith Ltd,healthcare,USA,0,Visa,USD,0
TXN022940,2880,2024-04-09,1.67,"Graves, Dean and Smith",Health,USA,0,AmEx,USD,0
TXN022941,2190,2024-02-19,129.57,Blanchard Inc,Travel,India,0,amex,INR,0
TXN022942,1860,2024-05-17,12.01,Harmon Ltd,Utilities,Vietnam,0,MasterCard,VND,0
TXN022943,1662,2024-01-28,330.98,Jackson-Lee,Clothing,Vietnam,1,MasterCard,VND,0
TXN022944,2821,2024-03-09,186.26,"Reyes, Hawkins and Jones",Groceries,Germany,0,MasterCard,EUR,0
TXN022945,2670,2024-03-20,452.98,Bowen-Berry,,USA,0,Visa,USD,0
TXN022946,1534,2024-04-26,56.44,Hill Group,None,Japan,0,MasterCard,JPY,0
TXN022947,2108,2023-12-04,39.12,Martinez-Barr,dinning,Taiwan,0,Master Card,TWD,0
TXN022948,1493,2024-02-22,118.22,Dougherty-Callahan,Utilities,USA,0,Visa,USD,0
TXN022949,1796,2023-12-02,19.68,"Villegas, Tucker and Murray",grocerie,UK,0,Visa,GBP,0
TXN022950,1330,2024-03-08,40.63,"Santos, Petersen and Rios",Groceries,Japan,0,amex,JPY,0
TXN022951,1714,2024-02-26,167.51,Welch-Obrien,Clothing,Vietnam,0,AmEx,VND,0
TXN022952,2760,2024-01-23,38.7,Rogers-Smith,None,USA,0,Visa,USD,0
TXN022953,1553,2023-12-09,4473.0,Hernandez-Marks,,USA,0,Master Card,USD,1
TXN022954,2548,2024-05-22,196.85,Tapia-Carroll,Dining,Japan,0,AmEx,JPY,0
TXN022955,1591,2024-01-18,56.23,Leon LLC,Entertainment,Germany,0,Master Card,EUR,0
TXN022956,2570,2024-01-19,24.69,Hernandez PLC,healthcare,USA,0,MasterCard,USD,0
TXN022957,2004,2024-03-17,35.61,"Green, Bailey and Holmes",Entertainment,Vietnam,0,MasterCard,VND,0
TXN022958,2984,2024-01-15,11.86,Mejia-Hampton,healthcare,UK,1,Visa,GBP,0
TXN022959,2803,2024-03-31,196.09,Doyle-Greer,Electronics,Japan,0,Master Card,JPY,0
TXN022960,2410,2024-01-11,20.16,"Crosby, Snyder and Silva",grocerie,UK,0,MasterCard,GBP,0
TXN022961,1734,2024-05-18,102.18,"Smith, Dean and Allen",Health,India,0,MasterCard,INR,0
TXN022962,2329,2023-12-19,99.26,Hamilton Group,Elec-tronics,UK,0,AmEx,GBP,0
TXN022963,2455,2024-04-26,20.28,Sanders-Williamson,Groceries,Japan,0,Master Card,JPY,0
TXN022964,1087,2024-04-23,153.82,"Ferguson, Jackson and Watkins",Health,India,1,amex,INR,0
TXN022965,1258,2024-04-07,16.47,"Wright, Rodriguez and Marsh",Clothing,Japan,1,AmEx,JPY,0
TXN022966,2050,2024-05-26,69.37,Smith-Martinez,Electronics,Singapore,1,MasterCard,SGD,0
TXN022967,2790,2024-04-28,66.52,Romero-Bowen,Electronics,Taiwan,0,MasterCard,TWD,0
TXN022968,2972,2024-05-17,10.4,Nichols PLC,dinning,Taiwan,0,Visa,TWD,0
TXN022969,2697,2023-12-28,550.94,"Newman, Martinez and Ramos",Travell,India,0,Visa,INR,0
TXN022970,1966,2024-01-29,141.27,Diaz-Kelly,Groceries,USA,0,amex,USD,0
TXN022971,1388,2024-03-04,156.21,Guerra-Herrera,Travell,UK,0,MasterCard,GBP,0
TXN022972,2886,2024-04-04,3.53,"Phillips, Evans and Duran",grocerie,India,0,MasterCard,INR,0
TXN022973,1757,2023-12-30,73.96,Keller-Rogers,,Vietnam,0,Master Card,VND,0
TXN022974,2130,2023-12-25,114.58,Mccann-Delgado,Entertainment,Taiwan,1,Visa,TWD,0
TXN022975,1202,2024-05-17,229.02,"Gates, Galvan and Long",None,Germany,0,MasterCard,EUR,0
TXN022976,2857,2024-04-18,230.58,"King, Vega and Young",dinning,India,0,MasterCard,INR,0
TXN022977,2403,2023-12-27,51.05,Butler-Dixon,Entertainment,Singapore,0,MasterCard,SGD,0
TXN022978,2510,2024-05-21,269.75,Stevens Group,healthcare,Taiwan,1,Visa,TWD,0
TXN022979,1367,2023-12-06,30.75,"Wong, Gentry and Briggs",Travel,Vietnam,1,amex,VND,0
TXN022980,2031,2024-04-26,168.39,Stewart-Rose,Travell,Singapore,0,MasterCard,SGD,0
TXN022981,2602,2023-12-27,17.5,"Freeman, Dennis and Day",Travel,Vietnam,0,Visa,VND,0
TXN022982,1038,2024-01-23,31.67,Kelley Ltd,Entertainment,USA,0,Master Card,USD,0
TXN022983,1525,2024-05-27,98.5,Taylor Ltd,Entertainment,USA,0,Visa,USD,0
TXN022984,1442,2024-04-20,1.73,Brooks-Jones,,India,0,amex,INR,0
TXN022985,2078,2024-01-18,140.29,Koch-Ball,healthcare,Taiwan,1,AmEx,TWD,0
TXN022986,1730,2024-05-03,194.63,Clark-Hicks,Electronics,Taiwan,0,Master Card,TWD,0
TXN022987,2721,2024-03-20,106.4,"Vance, Wilson and Knight",dinning,India,0,Master Card,INR,0
TXN022988,1501,2024-04-06,153.36,Barnett Ltd,grocerie,Vietnam,0,Master Card,VND,0
TXN022989,2672,2024-02-24,32.8,Nelson Ltd,Travel,Japan,0,Visa,JPY,0
TXN022990,1449,2024-05-07,74.88,"Wong, Houston and Greene",None,Singapore,0,Visa,SGD,0
TXN022991,2130,2024-03-30,0.39,"Briggs, Brewer and Pace",dinning,India,0,amex,INR,0
TXN022992,2927,2024-04-27,43.2,Hensley LLC,Utilities,Vietnam,0,Master Card,VND,0
TXN022993,1549,2024-05-12,177.85,Collins Inc,Travel,Japan,0,Visa,JPY,0
TXN022994,2658,2024-04-11,179.59,Hill-Rowe,,UK,0,Visa,GBP,0
TXN022995,2209,2023-12-03,30.02,Nguyen PLC,None,India,0,AmEx,INR,0
TXN022996,2721,2024-04-09,33.61,Thompson Group,Travell,UK,0,MasterCard,GBP,0
TXN022997,1310,2024-03-28,14.59,Hartman Group,None,Taiwan,0,AmEx,TWD,0
TXN022998,1902,2024-02-22,45.7,Shaw PLC,Groceries,Germany,1,Master Card,EUR,0
TXN022999,2084,2023-12-02,84.64,Glenn Group,healthcare,Taiwan,0,Master Card,TWD,0
TXN023000,1141,2024-03-14,,Harrell LLC,Utilities,Taiwan,0,Master Card,TWD,0
TXN023001,2280,2024-05-29,67.56,Schultz LLC,Utilities,USA,0,AmEx,USD,0
TXN023002,1137,2024-04-29,325.4,Turner-David,,USA,1,MasterCard,USD,0
TXN023003,2781,2024-02-20,125.75,Page-Edwards,healthcare,Germany,0,Master Card,EUR,0
TXN023004,1199,1995-05-28,115.9,"Johnson, Mendoza and Wyatt",Electronics,UK,0,MasterCard,GBP,0
TXN023005,2275,2024-01-21,55.06,Horne Ltd,Elec-tronics,UK,0,Master Card,GBP,0
TXN023006,2916,2024-02-19,5.25,"Simon, Carter and Hansen",healthcare,Taiwan,0,AmEx,TWD,0
TXN023007,2974,2024-05-18,40.06,Bright Group,Travell,USA,0,Visa,USD,0
TXN023008,2256,2024-01-13,28.0,"Martinez, Rose and Flores",Health,USA,0,AmEx,USD,0
TXN023009,1181,2024-02-13,269.7,Johnston-Hill,dinning,India,1,amex,INR,0
TXN023010,1272,2024-05-26,33.67,Johns Group,healthcare,USA,0,amex,USD,0
TXN023011,1830,2024-05-04,240.8,Kennedy Group,Groceries,Germany,0,AmEx,EUR,0
TXN023012,2700,2024-03-18,21.44,Morrow-Stout,dinning,UK,0,Master Card,GBP,0
TXN023013,1102,2023-12-13,77.18,Duncan-Villegas,Elec-tronics,Germany,1,amex,EUR,0
TXN023014,2276,2024-01-25,15.08,Davis and Sons,Elec-tronics,Singapore,0,Visa,SGD,0
TXN023015,2668,2024-03-19,112.48,Jones-Woods,dinning,Singapore,0,Master Card,SGD,0
TXN023016,2936,2024-05-28,38.46,King and Sons,Utilities,UK,0,MasterCard,GBP,0
TXN023017,2844,2023-12-09,4.53,Perry Group,Travel,India,0,AmEx,INR,0
TXN023018,1459,2023-12-09,268.82,"Phillips, Chambers and Martin",Utilities,Taiwan,0,amex,TWD,0
TXN023019,1629,2023-12-15,1.46,Haynes Inc,Elec-tronics,UK,1,AmEx,GBP,0
TXN023020,2442,2024-05-03,102.37,Huang-Gonzalez,Clothing,Singapore,0,MasterCard,SGD,0
