transaction_id,customer_id,date,amount,merchant,category,country,is_international,card_type,currency,flagged,year_month,amount_usd,is_outlier
TXN017058,2643,2023-12-03,90.37,"Myers, Thompson and Weaver",Unknown,Germany,False,AmEx,EUR,False,2023-12,99.41,False
TXN017059,2527,2024-05-02,115.99,Mendoza-Gilmore,Unknown,India,False,AmEx,INR,False,2024-05,1.39,False
TXN017060,2729,2024-04-19,108.47,Bradshaw PLC,Entertainment,Germany,False,AmEx,EUR,False,2024-04,119.32,False
TXN017061,2912,2024-04-17,84.9,"Richardson, Day and Nelson",Electronics,Germany,False,MasterCard,EUR,False,2024-04,93.39,False
TXN017062,1023,2024-04-21,1.64,Graham Ltd,Groceries,India,False,Visa,INR,False,2024-04,0.02,False
TXN017063,1041,2023-12-17,42.02,"Williams, Gregory and Walton",Groceries,Germany,False,AmEx,EUR,False,2023-12,46.22,False
TXN017064,1713,2024-05-19,40.1,Martin-Allen,Groceries,India,False,AmEx,INR,False,2024-05,0.48,False
TXN017065,2977,2024-03-08,89.15,"Brown, Klein and Villarreal",Dining,Japan,False,MasterCard,JPY,False,2024-03,0.62,False
TXN017066,2743,2024-01-17,31.35,"Mason, Walker and Watson",Entertainment,UK,False,MasterCard,GBP,False,2024-01,40.76,False
TXN017067,2885,2024-05-16,15.49,Parker-Proctor,Dining,Taiwan,False,AmEx,TWD,False,2024-05,0.5,False
TXN017068,1826,2023-12-08,113.8,"Best, Shannon and Clark",Electronics,USA,False,MasterCard,USD,False,2023-12,113.8,False
TXN017069,1543,2024-05-22,13.03,Barnes-Sullivan,Groceries,Taiwan,False,MasterCard,TWD,False,2024-05,0.42,False
TXN017070,2306,2024-01-18,113.35,"Collins, Bass and Valdez",Unknown,Germany,False,Visa,EUR,False,2024-01,124.68,False
TXN017071,2036,2024-01-28,467.0,Gonzales and Sons,Entertainment,Vietnam,False,MasterCard,VND,False,2024-01,0.02,False
TXN017072,1998,2024-03-09,17.18,Wiggins Ltd,Travel,Singapore,False,AmEx,SGD,False,2024-03,12.71,False
TXN017073,1548,2023-12-09,49.94,Hill-Powers,Unknown,Vietnam,False,AmEx,VND,False,2023-12,0.0,False
TXN017074,1955,2024-04-01,93.19,"Banks, Singh and Chambers",Dining,Japan,False,Visa,JPY,False,2024-04,0.65,False
TXN017075,2421,2024-03-04,28.21,"Serrano, Smith and Stewart",Electronics,India,False,MasterCard,INR,False,2024-03,0.34,False
TXN017076,1627,2024-02-19,236.7,Hernandez LLC,Dining,Germany,False,Visa,EUR,False,2024-02,260.37,True
TXN017077,2504,2024-03-23,22.52,Brown-Luna,Utilities,USA,False,Visa,USD,False,2024-03,22.52,False
TXN017078,1214,2024-04-20,173.3,Larson LLC,Utilities,Germany,False,MasterCard,EUR,False,2024-04,190.63,True
TXN017079,2973,2024-03-18,23.04,"Wilson, Rogers and Watson",Electronics,Taiwan,False,AmEx,TWD,False,2024-03,0.74,False
TXN017080,1406,2024-02-12,13.44,Hernandez-Perry,Unknown,Vietnam,False,AmEx,VND,False,2024-02,0.0,False
TXN017081,1263,2023-12-03,39.32,Wallace Group,Utilities,Japan,True,AmEx,JPY,False,2023-12,0.28,False
TXN017082,1479,2024-02-09,198.95,Walker Ltd,Travel,Singapore,False,AmEx,SGD,False,2024-02,147.22,False
TXN017083,1848,2024-03-08,9.64,Haas LLC,Unknown,Vietnam,False,Visa,VND,False,2024-03,0.0,False
TXN017084,2613,2024-03-19,99.15,Harris and Sons,Health,Vietnam,False,MasterCard,VND,False,2024-03,0.0,False
TXN017085,2684,2024-02-12,91.28,Medina-Estrada,Unknown,Japan,False,AmEx,JPY,False,2024-02,0.64,False
TXN017086,2250,2024-05-28,28.77,Franco-Fitzgerald,Utilities,UK,False,MasterCard,GBP,False,2024-05,37.4,False
TXN017087,2305,2023-12-14,2.08,Greene Ltd,Health,Japan,False,MasterCard,JPY,False,2023-12,0.01,False
TXN017088,2685,2024-02-19,7.35,Wallace Inc,Utilities,Japan,False,Visa,JPY,False,2024-02,0.05,False
TXN017089,1678,2024-04-02,30.47,"Garrison, Turner and Bailey",Dining,India,False,Visa,INR,False,2024-04,0.37,False
TXN017090,1793,2024-04-13,268.95,Walker Ltd,Dining,Singapore,False,AmEx,SGD,False,2024-04,199.02,True
TXN017091,2427,2024-05-21,1.21,"Johnson, Barnes and Gonzalez",Groceries,Germany,False,MasterCard,EUR,False,2024-05,1.33,False
TXN017092,2497,2024-01-18,10.26,Turner-Thomas,Electronics,UK,False,Visa,GBP,False,2024-01,13.34,False
TXN017093,1175,2023-12-09,26.63,Mcpherson LLC,Unknown,Taiwan,False,MasterCard,TWD,False,2023-12,0.85,False
TXN017094,1109,2024-01-24,109.56,Beck Ltd,Health,USA,False,MasterCard,USD,False,2024-01,109.56,False
TXN017095,1158,2024-03-27,44.29,crossgroup,Health,Singapore,False,MasterCard,SGD,False,2024-03,32.77,False
TXN017096,1822,2023-12-05,219.61,Smith-Wilson,Electronics,Vietnam,False,Visa,VND,False,2023-12,0.01,False
TXN017099,1376,2024-02-02,20.95,"Gray, Wang and Robinson",Groceries,India,False,AmEx,INR,False,2024-02,0.25,False
TXN017100,2978,2024-05-22,88.52,Mcconnell-Johnson,Travel,Germany,False,AmEx,EUR,False,2024-05,97.37,False
TXN017101,2484,2023-12-09,130.64,Miller Ltd,Travel,Japan,False,MasterCard,JPY,False,2023-12,0.91,False
TXN017102,1083,2024-04-20,327.72,"Reilly, Mcdowell and Griffith",Electronics,Vietnam,False,MasterCard,VND,False,2024-04,0.01,False
TXN017103,2331,2024-02-27,28.56,Mendez Group,Groceries,Vietnam,True,AmEx,VND,False,2024-02,0.0,False
TXN017104,2659,2024-05-16,196.91,Butler-Williams,Travel,USA,False,AmEx,USD,False,2024-05,196.91,True
TXN017105,2195,2024-05-23,28.36,"Leonard, Johnson and Johnson",Clothing,India,False,AmEx,INR,False,2024-05,0.34,False
TXN017106,2343,2024-04-25,117.06,Orr-Flores,Unknown,Vietnam,False,AmEx,VND,False,2024-04,0.0,False
TXN017107,2078,2024-02-11,28.65,"Lopez, Anderson and Wright",Health,Japan,False,MasterCard,JPY,False,2024-02,0.2,False
TXN017108,2548,2024-01-05,338.11,Edwards-Garcia,Health,UK,False,AmEx,GBP,False,2024-01,439.54,True
TXN017109,1395,2024-04-13,112.04,"Bernard, Thomas and Cline",Clothing,Germany,False,MasterCard,EUR,False,2024-04,123.24,False
TXN017110,1902,2024-03-03,40.31,"Davis, Baker and Carroll",Dining,India,False,MasterCard,INR,False,2024-03,0.48,False
TXN017112,1844,2024-03-29,22.64,Hayes-Wilson,Dining,Japan,False,AmEx,JPY,False,2024-03,0.16,False
TXN017113,1745,2024-03-17,99.06,Hawkins Group,Travel,Germany,False,AmEx,EUR,False,2024-03,108.97,False
TXN017114,2927,2024-01-08,83.57,"Young, Kelly and Wang",Travel,Japan,False,AmEx,JPY,False,2024-01,0.58,False
TXN017115,1835,2024-03-01,75.75,"Brooks, Watson and Hawkins",Unknown,Singapore,False,AmEx,SGD,False,2024-03,56.06,False
TXN017116,1724,2023-12-25,33.76,"Bauer, Holt and Mccall",Travel,UK,False,AmEx,GBP,False,2023-12,43.89,False
TXN017117,1921,2024-04-06,64.16,Brown Inc,Health,USA,False,AmEx,USD,False,2024-04,64.16,False
TXN017118,2536,2024-01-09,4.87,"Hernandez, Smith and Parrish",Travel,USA,False,AmEx,USD,False,2024-01,4.87,False
TXN017119,1994,2024-05-29,5.4,White-Baker,Dining,USA,True,Visa,USD,False,2024-05,5.4,False
TXN017120,2449,2024-05-23,93.48,Whitaker-Barker,Unknown,Germany,False,AmEx,EUR,False,2024-05,102.83,False
TXN017121,1972,2023-12-20,203.58,"Anderson, Harding and Bruce",Utilities,Vietnam,False,Visa,VND,False,2023-12,0.01,False
TXN017122,1251,2024-04-17,327.46,"Gibson, Guzman and Martinez",Travel,Japan,False,AmEx,JPY,False,2024-04,2.29,False
TXN017123,1328,2024-05-04,57.51,Tran-Young,Dining,Singapore,False,AmEx,SGD,False,2024-05,42.56,False
TXN017124,1146,2024-03-06,64.75,"French, Yoder and Martinez",Utilities,India,True,MasterCard,INR,False,2024-03,0.78,False
TXN017125,2216,2024-05-03,56.68,Little-Andrews,Electronics,Vietnam,False,Visa,VND,False,2024-05,0.0,False
TXN017126,1227,2024-03-19,202.75,"Smith, Santos and Johnston",Dining,Vietnam,True,MasterCard,VND,False,2024-03,0.01,False
TXN017127,1231,2023-12-12,55.64,Brown-Greene,Entertainment,USA,False,MasterCard,USD,False,2023-12,55.64,False
TXN017128,1218,2024-02-25,8.46,"Maddox, Obrien and Vincent",Utilities,Germany,False,MasterCard,EUR,False,2024-02,9.31,False
TXN017129,1457,2024-02-25,111.3,freemanplc,Health,USA,True,Visa,USD,False,2024-02,111.3,False
TXN017130,2054,2024-03-21,190.31,"Allen, Rodriguez and Franklin",Electronics,Germany,True,AmEx,EUR,False,2024-03,209.34,True
TXN017131,1838,2024-04-04,81.33,Simpson-Thomas,Health,Vietnam,False,Visa,VND,False,2024-04,0.0,False
TXN017132,2769,2024-03-06,46.01,Bailey-Rodriguez,Travel,UK,True,MasterCard,GBP,False,2024-03,59.81,False
TXN017133,2174,2024-05-12,197.22,"Jones, Martin and Sherman",Unknown,Vietnam,True,AmEx,VND,False,2024-05,0.01,False
TXN017134,1486,2023-12-28,38.23,"Smith, Quinn and Greene",Travel,USA,False,Visa,USD,False,2023-12,38.23,False
TXN017135,2902,2024-01-10,109.1,Tanner-Lyons,Groceries,Japan,False,AmEx,JPY,False,2024-01,0.76,False
TXN017136,1353,2023-12-08,6.86,Hebert Group,Travel,USA,True,AmEx,USD,False,2023-12,6.86,False
TXN017137,1013,2024-04-12,10.42,Lopez-Lopez,Groceries,UK,False,MasterCard,GBP,False,2024-04,13.55,False
TXN017139,1043,2024-02-12,38.62,"Jones, Watkins and Craig",Entertainment,Germany,False,AmEx,EUR,False,2024-02,42.48,False
TXN017141,1551,2024-05-18,1.1,Page PLC,Electronics,Japan,False,MasterCard,JPY,False,2024-05,0.01,False
TXN017142,2092,2024-04-11,94.33,Gates Group,Health,Germany,False,AmEx,EUR,False,2024-04,103.76,False
TXN017143,2158,2024-05-10,12.75,"Bradley, Allen and Morris",Electronics,Singapore,False,MasterCard,SGD,False,2024-05,9.44,False
TXN017144,1845,2024-01-17,51.96,Graves-Summers,Travel,UK,False,MasterCard,GBP,False,2024-01,67.55,False
TXN017145,1024,2024-05-20,210.89,Gardner-Adams,Electronics,Japan,False,AmEx,JPY,False,2024-05,1.48,False
TXN017146,1558,2024-01-28,36.98,"Riggs, Wilson and Davis",Dining,Vietnam,True,MasterCard,VND,False,2024-01,0.0,False
TXN017148,2820,2024-01-19,117.32,Hicks-Fischer,Clothing,Singapore,False,AmEx,SGD,False,2024-01,86.82,False
TXN017149,1501,2024-05-24,68.64,Archer PLC,Electronics,Germany,False,MasterCard,EUR,False,2024-05,75.5,False
TXN017150,1519,2024-03-01,5.79,Wright Ltd,Dining,USA,False,AmEx,USD,False,2024-03,5.79,False
TXN017151,2666,2024-01-17,71.5,Hebert PLC,Groceries,UK,False,MasterCard,GBP,False,2024-01,92.95,False
TXN017152,2301,2024-01-01,33.28,Phillips-Hunt,Unknown,Taiwan,False,MasterCard,TWD,False,2024-01,1.06,False
TXN017153,1072,2024-02-06,21.69,Kelly-Campbell,Groceries,India,False,MasterCard,INR,False,2024-02,0.26,False
TXN017154,2211,2024-01-16,181.59,"Schmidt, Wolf and Barajas",Travel,Vietnam,False,AmEx,VND,False,2024-01,0.01,False
TXN017155,1097,2024-05-23,25.2,"Davis, Hall and Hamilton",Clothing,Vietnam,False,AmEx,VND,False,2024-05,0.0,False
TXN017156,2603,2024-02-04,103.57,Carter and Sons,Travel,Japan,False,AmEx,JPY,False,2024-02,0.72,False
TXN017157,2791,2024-01-29,146.85,Castillo-Smith,Travel,Vietnam,False,MasterCard,VND,False,2024-01,0.01,False
TXN017158,1445,2024-04-16,2.62,Jones LLC,Health,India,True,MasterCard,INR,False,2024-04,0.03,False
TXN017159,2608,2023-12-28,81.42,Pena Ltd,Clothing,USA,False,MasterCard,USD,False,2023-12,81.42,False
TXN017160,1497,2024-01-03,22.44,Rodriguez Inc,Health,Taiwan,False,AmEx,TWD,False,2024-01,0.72,False
TXN017161,1037,2024-04-03,28.86,Harding Ltd,Health,India,False,AmEx,INR,False,2024-04,0.35,False
TXN017162,2309,2024-03-17,61.5,"Collins, Ortiz and Turner",Electronics,Japan,False,Visa,JPY,False,2024-03,0.43,False
TXN017163,2387,2024-04-02,99.1,"Larsen, Williams and Hood",Electronics,Taiwan,False,AmEx,TWD,False,2024-04,3.17,False
TXN017164,1817,2024-01-22,4.4,Freeman Group,Travel,India,True,AmEx,INR,False,2024-01,0.05,False
TXN017165,1332,2024-01-25,59.85,"Brown, Kelley and Brown",Unknown,Germany,False,AmEx,EUR,False,2024-01,65.84,False
TXN017166,1514,2023-12-26,69.64,Ruiz Group,Travel,Taiwan,False,Visa,TWD,False,2023-12,2.23,False
TXN017167,2108,2024-03-19,35.27,Tucker-Welch,Unknown,Japan,False,MasterCard,JPY,False,2024-03,0.25,False
TXN017168,2708,2024-03-26,129.15,Parker Ltd,Dining,Germany,True,AmEx,EUR,False,2024-03,142.07,False
TXN017169,1310,2024-01-30,10.38,Hess-Duffy,Travel,USA,False,MasterCard,USD,False,2024-01,10.38,False
TXN017170,2817,2023-12-12,17.41,Garcia and Sons,Unknown,Japan,False,MasterCard,JPY,False,2023-12,0.12,False
TXN017171,1463,2024-03-13,147.81,Hernandez LLC,Dining,Taiwan,False,AmEx,TWD,False,2024-03,4.73,False
TXN017172,2094,2024-02-20,5.29,Mcdonald and Sons,Unknown,India,False,Visa,INR,False,2024-02,0.06,False
TXN017173,1838,2024-01-14,24.57,Crawford Ltd,Health,India,False,MasterCard,INR,False,2024-01,0.29,False
TXN017174,2837,2024-01-11,31.12,Ellison-Morse,Unknown,Japan,False,Visa,JPY,False,2024-01,0.22,False
TXN017175,1501,2024-05-25,69.1,"White, Delgado and Dennis",Travel,Germany,False,AmEx,EUR,False,2024-05,76.01,False
TXN017176,2535,2024-05-30,173.95,"Brown, Santos and Vaughan",Health,Taiwan,False,MasterCard,TWD,False,2024-05,5.57,False
TXN017177,1667,2024-02-28,50.92,Moody-Davis,Electronics,Vietnam,False,MasterCard,VND,False,2024-02,0.0,False
TXN017178,2423,2024-04-22,31.35,"Beasley, Macias and Wilson",Clothing,Vietnam,False,MasterCard,VND,False,2024-04,0.0,False
TXN017179,2251,2024-01-20,211.59,Reed and Sons,Health,Japan,False,AmEx,JPY,False,2024-01,1.48,False
TXN017180,1540,2023-12-11,72.9,Fry PLC,Groceries,UK,False,AmEx,GBP,False,2023-12,94.77,False
TXN017181,2091,2024-01-06,24.0,Gilbert-Gonzalez,Groceries,Vietnam,False,AmEx,VND,False,2024-01,0.0,False
TXN017182,1213,2024-01-04,21.71,Turner Ltd,Health,USA,False,Visa,USD,False,2024-01,21.71,False
TXN017183,2630,2024-01-12,34.43,"Moon, Hardin and Prince",Clothing,India,True,AmEx,INR,False,2024-01,0.41,False
TXN017184,2767,2023-12-05,189.17,Wheeler-Torres,Groceries,Germany,False,AmEx,EUR,False,2023-12,208.09,True
TXN017185,1298,2024-05-03,5.96,"Hubbard, Gomez and Fisher",Travel,Vietnam,False,AmEx,VND,False,2024-05,0.0,False
TXN017186,2127,2024-03-04,46.35,Phillips-Sherman,Travel,Vietnam,False,Visa,VND,False,2024-03,0.0,False
TXN017188,1537,2024-04-01,50.14,Hill-Hansen,Electronics,UK,False,MasterCard,GBP,False,2024-04,65.18,False
TXN017189,1895,2024-01-23,102.15,Wiggins and Sons,Health,USA,False,MasterCard,USD,False,2024-01,102.15,False
TXN017190,1468,2024-04-30,262.72,"Dennis, Williams and Cole",Unknown,Singapore,True,AmEx,SGD,False,2024-04,194.41,True
TXN017191,2233,2023-12-08,51.1,White-Williams,Electronics,Germany,False,AmEx,EUR,False,2023-12,56.21,False
TXN017192,2358,2024-04-15,141.79,Richard Group,Travel,UK,False,AmEx,GBP,False,2024-04,184.33,True
TXN017193,2229,2024-04-10,1429.56,Palmer LLC,Dining,Vietnam,False,AmEx,VND,True,2024-04,0.06,False
TXN017194,1454,2024-04-23,169.58,Chavez-Pacheco,Entertainment,Singapore,False,AmEx,SGD,False,2024-04,125.49,False
TXN017195,1421,2024-02-11,1987.56,Hall-Wagner,Electronics,India,False,AmEx,INR,True,2024-02,23.85,False
TXN017196,1375,2024-01-27,24.05,"Brown, Olsen and Ballard",Groceries,Germany,False,MasterCard,EUR,False,2024-01,26.46,False
TXN017197,2634,2024-03-05,37.62,Henry and Sons,Dining,India,False,MasterCard,INR,False,2024-03,0.45,False
TXN017198,2329,2024-04-17,2.73,Jordan and Sons,Unknown,Singapore,False,MasterCard,SGD,False,2024-04,2.02,False
TXN017199,1925,2024-04-12,35.75,Meyer-Shields,Electronics,Taiwan,False,MasterCard,TWD,False,2024-04,1.14,False
TXN017200,2684,2024-03-11,40.2,Rodriguez Ltd,Dining,Japan,False,MasterCard,JPY,False,2024-03,0.28,False
TXN017201,1070,2024-03-09,107.64,"Bennett, Conley and Turner",Travel,UK,False,MasterCard,GBP,False,2024-03,139.93,False
TXN017202,2017,2024-05-06,115.74,Williams Group,Utilities,Singapore,True,AmEx,SGD,False,2024-05,85.65,False
TXN017203,1351,2024-01-03,74.57,Martinez Group,Electronics,Germany,False,AmEx,EUR,False,2024-01,82.03,False
TXN017204,1085,2024-05-16,12.2,Harrison PLC,Travel,Germany,False,Visa,EUR,False,2024-05,13.42,False
TXN017205,1065,2024-02-05,52.53,Higgins-Daniels,Electronics,India,True,MasterCard,INR,False,2024-02,0.63,False
TXN017206,2354,2024-05-26,454.17,"Clark, Schwartz and Fernandez",Clothing,USA,True,MasterCard,USD,False,2024-05,454.17,True
TXN017207,1933,2024-04-09,6.66,Dunn Ltd,Electronics,Singapore,False,MasterCard,SGD,False,2024-04,4.93,False
TXN017208,2077,2024-02-08,22.51,"Rodriguez, Mccarty and Watts",Travel,Taiwan,True,Visa,TWD,False,2024-02,0.72,False
TXN017209,2818,2024-03-05,26.5,Mason-Wood,Entertainment,UK,False,AmEx,GBP,False,2024-03,34.45,False
TXN017210,1560,2024-01-03,218.6,"Lee, Hughes and Mason",Entertainment,Germany,True,AmEx,EUR,False,2024-01,240.46,True
TXN017211,1591,2024-01-04,153.41,"Carr, Orr and Casey",Health,Taiwan,False,MasterCard,TWD,False,2024-01,4.91,False
TXN017212,2669,2024-05-16,28.26,Ortiz-Meyer,Groceries,Japan,False,Visa,JPY,False,2024-05,0.2,False
TXN017213,1623,2024-04-06,234.54,Chase Inc,Utilities,Singapore,False,AmEx,SGD,False,2024-04,173.56,True
TXN017214,1347,2023-12-04,4.95,Morris-Johnson,Electronics,Vietnam,False,Visa,VND,False,2023-12,0.0,False
TXN017215,1260,2024-03-27,138.19,Nelson Ltd,Dining,UK,False,MasterCard,GBP,False,2024-03,179.65,True
TXN017216,2261,2024-04-17,78.37,Watts-Robertson,Dining,Vietnam,False,AmEx,VND,False,2024-04,0.0,False
TXN017217,1076,2024-05-19,84.79,Jones-Vang,Utilities,UK,False,MasterCard,GBP,False,2024-05,110.23,False
TXN017218,2202,2024-03-18,66.58,Lawrence-Washington,Entertainment,UK,False,AmEx,GBP,False,2024-03,86.55,False
TXN017219,2300,2023-12-10,196.04,Johnston Inc,Clothing,UK,True,AmEx,GBP,False,2023-12,254.85,True
TXN017220,1973,2024-04-21,63.97,West-Williams,Dining,Japan,True,Visa,JPY,False,2024-04,0.45,False
TXN017221,2017,2024-04-09,6.26,"Young, Morris and Miller",Groceries,Singapore,False,MasterCard,SGD,False,2024-04,4.63,False
TXN017222,1097,2024-01-02,31.1,"Johnston, Johnson and Jones",Clothing,Japan,False,AmEx,JPY,False,2024-01,0.22,False
TXN017223,1543,2024-03-23,63.8,Bennett-Lloyd,Electronics,Japan,False,AmEx,JPY,False,2024-03,0.45,False
TXN017224,2618,2024-04-02,108.28,"Kramer, Gibson and Forbes",Clothing,USA,False,AmEx,USD,False,2024-04,108.28,False
TXN017225,2969,2024-05-16,49.13,Morgan-Cortez,Unknown,Vietnam,False,AmEx,VND,False,2024-05,0.0,False
TXN017226,2000,2023-12-05,70.64,"Torres, Bell and Estes",Electronics,Singapore,False,AmEx,SGD,False,2023-12,52.27,False
TXN017227,1813,2024-05-11,244.5,Solomon-Crosby,Travel,Vietnam,True,Visa,VND,False,2024-05,0.01,False
TXN017228,2883,2024-05-07,119.06,Blackwell-Turner,Groceries,Taiwan,False,Visa,TWD,False,2024-05,3.81,False
TXN017229,1940,2024-01-30,189.79,Mills-Watson,Travel,USA,False,Visa,USD,False,2024-01,189.79,True
TXN017230,2238,2024-03-01,33.78,Harris-Dawson,Groceries,UK,True,MasterCard,GBP,False,2024-03,43.91,False
TXN017231,1866,2024-01-06,39.71,Carr-Mejia,Electronics,India,False,AmEx,INR,False,2024-01,0.48,False
TXN017232,1635,2024-04-15,144.83,Miles Ltd,Health,Japan,False,MasterCard,JPY,False,2024-04,1.01,False
TXN017233,1570,2024-03-21,84.87,Gonzalez Group,Travel,India,True,MasterCard,INR,False,2024-03,1.02,False
TXN017234,1635,2024-02-07,0.02,Smith-Anderson,Health,India,False,AmEx,INR,False,2024-02,0.0,False
TXN017235,1285,2024-01-28,28.56,Patel-Peterson,Electronics,Vietnam,True,Visa,VND,False,2024-01,0.0,False
TXN017236,2080,2024-02-05,12.03,Robles-Fischer,Unknown,Germany,False,Visa,EUR,False,2024-02,13.23,False
TXN017237,1344,2023-12-11,95.9,Brown Ltd,Entertainment,Germany,False,MasterCard,EUR,False,2023-12,105.49,False
TXN017238,1360,2024-03-30,190.94,Martinez-Ellison,Health,Japan,True,Visa,JPY,False,2024-03,1.34,False
TXN017239,2971,2023-12-20,139.45,Walker Group,Unknown,Singapore,False,AmEx,SGD,False,2023-12,103.19,False
TXN017240,1449,2024-01-23,1.47,Sullivan Group,Utilities,Germany,True,AmEx,EUR,False,2024-01,1.62,False
TXN017241,1808,2024-03-18,26.43,Brooks LLC,Entertainment,Germany,False,MasterCard,EUR,False,2024-03,29.07,False
TXN017242,1572,2023-12-22,141.57,"Ortega, Smith and Perez",Travel,UK,False,MasterCard,GBP,False,2023-12,184.04,True
TXN017243,1970,2024-01-20,102.93,Jones and Sons,Dining,India,False,MasterCard,INR,False,2024-01,1.24,False
TXN017244,1905,2024-05-05,35.35,Kim-Johnson,Electronics,India,True,AmEx,INR,False,2024-05,0.42,False
TXN017245,1600,2023-12-12,17.48,"Burton, Sanchez and Olsen",Entertainment,UK,False,AmEx,GBP,False,2023-12,22.72,False
TXN017246,1028,2023-12-17,47.99,"Ross, Smith and Chen",Entertainment,Japan,True,Visa,JPY,False,2023-12,0.34,False
TXN017247,2502,2024-03-14,74.16,Walsh-Parker,Clothing,India,False,MasterCard,INR,False,2024-03,0.89,False
TXN017248,2739,2024-03-18,32.48,Yoder-Holland,Electronics,Singapore,True,Visa,SGD,False,2024-03,24.04,False
TXN017249,2823,2024-05-16,7.67,"Johnson, Mathews and Walker",Dining,Japan,False,AmEx,JPY,False,2024-05,0.05,False
TXN017250,1222,2024-01-20,55.76,"White, Stewart and Aguirre",Utilities,Taiwan,True,AmEx,TWD,False,2024-01,1.78,False
TXN017251,2117,2024-01-29,26.45,Gordon Ltd,Travel,UK,False,MasterCard,GBP,False,2024-01,34.38,False
TXN017252,2704,2024-02-21,81.63,Taylor Group,Travel,Germany,False,MasterCard,EUR,False,2024-02,89.79,False
TXN017253,1423,2024-01-20,250.64,Osborne-Jacobson,Travel,USA,False,Visa,USD,False,2024-01,250.64,True
TXN017254,1708,2024-01-10,112.08,Villarreal Ltd,Electronics,India,False,AmEx,INR,False,2024-01,1.34,False
TXN017255,2387,2024-01-19,173.27,"Goodwin, Parker and Campbell",Groceries,Germany,False,AmEx,EUR,False,2024-01,190.6,True
TXN017256,1292,2024-02-07,183.7,Hudson PLC,Groceries,Japan,False,AmEx,JPY,False,2024-02,1.29,False
TXN017257,2429,2024-01-15,86.34,"Robinson, Chapman and West",Health,USA,True,AmEx,USD,False,2024-01,86.34,False
TXN017258,1018,2024-05-31,37.75,"Smith, Mora and Sims",Dining,India,False,MasterCard,INR,False,2024-05,0.45,False
TXN017259,2784,2023-12-17,120.19,Sutton and Sons,Entertainment,USA,False,MasterCard,USD,False,2023-12,120.19,False
TXN017260,1799,2023-12-01,69.69,Edwards Inc,Utilities,India,False,MasterCard,INR,False,2023-12,0.84,False
TXN017261,2836,2024-03-17,1.62,"Duffy, Daniel and Scott",Travel,USA,False,AmEx,USD,False,2024-03,1.62,False
TXN017262,2244,2024-05-17,22.23,Keith LLC,Health,USA,False,AmEx,USD,False,2024-05,22.23,False
TXN017263,1921,2024-02-17,66.59,Freeman-Ferrell,Unknown,UK,False,MasterCard,GBP,False,2024-02,86.57,False
TXN017264,2171,2024-01-13,205.52,Mendoza-Walsh,Groceries,USA,False,Visa,USD,False,2024-01,205.52,True
TXN017265,1787,2024-01-10,28.74,Dudley-Mercado,Electronics,India,False,MasterCard,INR,False,2024-01,0.34,False
TXN017266,1587,2024-02-13,151.68,"Johnson, Warren and Howard",Electronics,UK,False,AmEx,GBP,False,2024-02,197.18,True
TXN017267,2474,2024-05-13,211.09,Morris-Mosley,Dining,Singapore,False,AmEx,SGD,False,2024-05,156.21,False
TXN017268,1479,2024-04-02,50.78,"Holt, Murphy and Mcdaniel",Unknown,Taiwan,False,AmEx,TWD,False,2024-04,1.62,False
TXN017270,1045,2023-12-11,58.12,Hubbard-Keller,Entertainment,Vietnam,False,AmEx,VND,False,2023-12,0.0,False
TXN017271,2290,2024-04-12,72.89,"Price, Walsh and Valdez",Dining,USA,False,MasterCard,USD,False,2024-04,72.89,False
TXN017272,1243,2024-04-10,5.53,Moore-Shannon,Electronics,Vietnam,False,AmEx,VND,False,2024-04,0.0,False
TXN017273,2428,2023-12-30,243.23,"Valentine, Trujillo and Ramirez",Health,Taiwan,False,Visa,TWD,False,2023-12,7.78,False
TXN017274,2870,2024-04-10,83.63,Case-Mayo,Dining,Singapore,False,Visa,SGD,False,2024-04,61.89,False
TXN017275,2472,2024-03-02,3604.8,"Martinez, Cook and Silva",Entertainment,India,False,AmEx,INR,True,2024-03,43.26,False
TXN017276,1547,2024-04-08,40.77,Cooke Group,Electronics,UK,False,MasterCard,GBP,False,2024-04,53.0,False
TXN017277,1733,2024-05-27,21.31,Jones Inc,Health,Vietnam,False,AmEx,VND,False,2024-05,0.0,False
TXN017278,1643,2024-03-14,47.7,White LLC,Clothing,UK,False,MasterCard,GBP,False,2024-03,62.01,False
TXN017279,1102,2024-03-08,70.82,Bailey-Hess,Entertainment,Singapore,True,AmEx,SGD,False,2024-03,52.41,False
TXN017280,1740,2024-04-11,2.93,Johnson and Sons,Travel,Japan,False,MasterCard,JPY,False,2024-04,0.02,False
TXN017281,1695,2024-05-19,236.31,Duarte-Sexton,Electronics,Taiwan,False,Visa,TWD,False,2024-05,7.56,False
TXN017282,1554,2024-02-19,33.41,Atkinson PLC,Groceries,Taiwan,True,AmEx,TWD,False,2024-02,1.07,False
TXN017283,1399,2024-05-30,57.16,Hill-Hall,Electronics,Vietnam,False,AmEx,VND,False,2024-05,0.0,False
TXN017284,1069,2024-01-24,29.51,Sloan Group,Electronics,Japan,False,Visa,JPY,False,2024-01,0.21,False
TXN017285,2665,2024-04-01,256.81,Gray-Smith,Dining,India,False,AmEx,INR,False,2024-04,3.08,False
TXN017286,2801,2024-03-04,23.8,Phillips-Garcia,Health,Singapore,False,MasterCard,SGD,False,2024-03,17.61,False
